dataset,model,WQL,MASE,win_rate,n_valid_mase,n_series,elapsed_s,forecast_s,metric_s,vis_s
H256_phimid_rholow_s07,chronos-2:autogluon/chronos-2,0.22015650972656436,0.30766561411339416,1.0,1024,128,5.5,3.36,0.06,0.0
H256_phimid_rholow_s08,chronos-2:autogluon/chronos-2,0.21897214784864266,0.3053801554733148,1.0,1024,128,5.2,3.43,0.1,0.0
H256_phimid_rholow_s09,chronos-2:autogluon/chronos-2,0.21840792591576205,0.30747126972335637,1.0,1024,128,6.5,4.23,0.05,0.0
H256_phimid_rholow_s10,chronos-2:autogluon/chronos-2,0.22090813724070973,0.3097542942301462,1.0,1024,128,5.7,3.47,0.05,0.0
H256_phimid_rholow_s11,chronos-2:autogluon/chronos-2,0.2196187645660141,0.306267251593754,1.0,1024,128,5.1,3.46,0.05,0.0
H256_phimid_rholow_s12,chronos-2:autogluon/chronos-2,0.2205051093432791,0.30654444409197323,1.0,1024,128,5.0,3.38,0.06,0.0
H256_phimid_rholow_s13,chronos-2:autogluon/chronos-2,0.21916803003533258,0.3066015021237919,1.0,1024,128,5.2,3.41,0.05,0.0
H256_phimid_rholow_s14,chronos-2:autogluon/chronos-2,0.21885939040170171,0.3035758837113268,1.0,1024,128,5.1,3.41,0.06,0.0
H256_phimid_rholow_s15,chronos-2:autogluon/chronos-2,0.21998771003759618,0.30522961732140097,1.0,1024,128,5.9,4.2,0.05,0.0
H256_phimid_rhomid_s00,chronos-2:autogluon/chronos-2,0.23767932722149526,0.32636256191750357,1.0,1024,128,5.3,3.48,0.05,0.0
H256_phimid_rhomid_s01,chronos-2:autogluon/chronos-2,0.2358639296498691,0.3248152925388398,1.0,1024,128,4.2,3.52,0.07,0.0
H256_phimid_rhomid_s02,chronos-2:autogluon/chronos-2,0.24110058042687435,0.33067520121234867,1.0,1024,128,5.5,3.39,0.05,0.0
H256_phimid_rhomid_s03,chronos-2:autogluon/chronos-2,0.2373685790594337,0.331781909631739,1.0,1024,128,5.1,3.44,0.05,0.0
H256_phimid_rhomid_s04,chronos-2:autogluon/chronos-2,0.24228349859198373,0.33551838347984175,1.0,1024,128,5.6,3.45,0.05,0.0
H256_phimid_rhomid_s05,chronos-2:autogluon/chronos-2,0.24145283352726488,0.33658552793927154,1.0,1024,128,5.2,3.47,0.05,0.0
H256_phimid_rhomid_s06,chronos-2:autogluon/chronos-2,0.24178723749111025,0.33468740332861563,1.0,1024,128,4.9,3.46,0.05,0.0
H256_phimid_rhomid_s07,chronos-2:autogluon/chronos-2,0.23902177778931377,0.3344791899495665,1.0,1024,128,5.1,3.47,0.05,0.0
H256_phimid_rhomid_s08,chronos-2:autogluon/chronos-2,0.2362315120496474,0.3286653167025635,1.0,1024,128,5.2,3.43,0.05,0.0
H256_phimid_rhomid_s09,chronos-2:autogluon/chronos-2,0.23688595237358592,0.33236700478963777,1.0,1024,128,5.5,3.4,0.08,0.0
H256_phimid_rhomid_s10,chronos-2:autogluon/chronos-2,0.2399768961126073,0.33492562522499125,1.0,1024,128,5.6,3.45,0.07,0.0
H256_phimid_rhomid_s11,chronos-2:autogluon/chronos-2,0.23709648004929143,0.33086344607948853,1.0,1024,128,5.4,3.46,0.05,0.0
H256_phimid_rhomid_s12,chronos-2:autogluon/chronos-2,0.2400776685920989,0.3337559752178668,1.0,1024,128,5.9,4.15,0.05,0.0
H256_phimid_rhomid_s13,chronos-2:autogluon/chronos-2,0.2396450122632544,0.3342666714512702,1.0,1024,128,5.3,3.54,0.05,0.0
H256_phimid_rhomid_s14,chronos-2:autogluon/chronos-2,0.238370831476013,0.33041600298121787,1.0,1024,128,5.2,3.44,0.05,0.0
H256_phimid_rhomid_s15,chronos-2:autogluon/chronos-2,0.23973573309407875,0.332154980422514,1.0,1024,128,4.2,3.42,0.05,0.0
H512_phihigh_rhohigh_s00,chronos-2:autogluon/chronos-2,0.20649325725581258,0.3061322837482414,0.998046875,1024,128,6.6,3.9,0.29,0.0
H512_phihigh_rhohigh_s01,chronos-2:autogluon/chronos-2,0.21350662465353576,0.3144560299578192,1.0,1024,128,6.3,3.85,0.15,0.0
H512_phihigh_rhohigh_s02,chronos-2:autogluon/chronos-2,0.20718716660010927,0.31035320930282645,0.9990234375,1024,128,6.5,3.89,0.2,0.0
H512_phihigh_rhohigh_s03,chronos-2:autogluon/chronos-2,0.20363072558836343,0.3057862214890139,0.9990234375,1024,128,5.8,3.81,0.18,0.0
H512_phihigh_rhohigh_s04,chronos-2:autogluon/chronos-2,0.2075510257366453,0.3079881093501129,0.998046875,1024,128,5.8,3.77,0.12,0.0
H512_phihigh_rhohigh_s05,chronos-2:autogluon/chronos-2,0.19700214782132147,0.2959202997557174,0.998046875,1024,128,5.7,3.87,0.14,0.0
H512_phihigh_rhohigh_s06,chronos-2:autogluon/chronos-2,0.2061321530515808,0.3032531681306376,1.0,1024,128,5.7,3.85,0.15,0.0
H512_phihigh_rhohigh_s07,chronos-2:autogluon/chronos-2,0.20145527215071213,0.2967938525839092,1.0,1024,128,6.0,3.85,0.84,0.0
H512_phihigh_rhohigh_s08,chronos-2:autogluon/chronos-2,0.2059455207155394,0.30528145207937396,1.0,1024,128,6.5,3.85,0.12,0.0
H512_phihigh_rhohigh_s09,chronos-2:autogluon/chronos-2,0.2032527642514787,0.29824020086506087,0.9990234375,1024,128,6.4,3.84,0.16,0.0
H512_phihigh_rhohigh_s10,chronos-2:autogluon/chronos-2,0.19647253264542763,0.2906338872260794,1.0,1024,128,5.8,3.83,0.22,0.0
H512_phihigh_rhohigh_s11,chronos-2:autogluon/chronos-2,0.20624514521614457,0.30596499793544396,1.0,1024,128,5.9,3.85,0.16,0.0
H512_phihigh_rhohigh_s12,chronos-2:autogluon/chronos-2,0.21086919806523508,0.3098761685710661,0.9990234375,1024,128,6.1,3.86,0.13,0.0
H512_phihigh_rhohigh_s13,chronos-2:autogluon/chronos-2,0.20763136316331682,0.3061122320650189,1.0,1024,128,5.5,4.53,0.17,0.0
H512_phihigh_rhohigh_s14,chronos-2:autogluon/chronos-2,0.20525317173934315,0.3017553558224543,0.998046875,1024,128,5.8,3.86,0.14,0.0
H512_phihigh_rhohigh_s15,chronos-2:autogluon/chronos-2,0.2025050278774504,0.3002808527415766,1.0,1024,128,5.8,3.81,0.15,0.0
H512_phihigh_rholow_s00,chronos-2:autogluon/chronos-2,0.1846785718640998,0.27544567298086065,1.0,1024,128,5.6,3.84,0.13,0.0
H512_phihigh_rholow_s01,chronos-2:autogluon/chronos-2,0.18655797808033703,0.2769242749301222,1.0,1024,128,4.7,3.87,0.14,0.0
H512_phihigh_rholow_s02,chronos-2:autogluon/chronos-2,0.19031980627453454,0.28552912069368586,1.0,1024,128,6.1,3.85,0.15,0.0
H512_phihigh_rholow_s03,chronos-2:autogluon/chronos-2,0.18876114238829222,0.28038054995697803,1.0,1024,128,7.1,3.84,0.13,0.0
H512_phihigh_rholow_s04,chronos-2:autogluon/chronos-2,0.1857694884439821,0.27730189527798643,1.0,1024,128,6.1,3.84,0.14,0.0
H512_phihigh_rholow_s05,chronos-2:autogluon/chronos-2,0.1881742444975832,0.2805434278994293,1.0,1024,128,5.8,3.82,0.14,0.0
H512_phihigh_rholow_s06,chronos-2:autogluon/chronos-2,0.18913746111801483,0.279970533014834,1.0,1024,128,5.9,3.84,0.14,0.0
H512_phihigh_rholow_s07,chronos-2:autogluon/chronos-2,0.1837762501205226,0.27104327452538934,1.0,1024,128,6.0,3.89,0.14,0.0
H512_phihigh_rholow_s08,chronos-2:autogluon/chronos-2,0.18641515201944853,0.2759151941359179,1.0,1024,128,6.6,4.55,0.19,0.0
H512_phihigh_rholow_s09,chronos-2:autogluon/chronos-2,0.1890366656546495,0.2801135551489545,1.0,1024,128,6.2,3.87,0.13,0.0
H512_phihigh_rholow_s10,chronos-2:autogluon/chronos-2,0.18901559182741023,0.28017841221075107,1.0,1024,128,5.8,3.86,0.17,0.0
H512_phihigh_rholow_s11,chronos-2:autogluon/chronos-2,0.18774531611930445,0.27990462999292465,1.0,1024,128,6.3,3.85,0.14,0.0
H512_phihigh_rholow_s12,chronos-2:autogluon/chronos-2,0.19060451714196913,0.28191707033996555,1.0,1024,128,6.5,3.84,0.18,0.0
H512_phihigh_rholow_s13,chronos-2:autogluon/chronos-2,0.19143659370743638,0.2837409124832505,1.0,1024,128,6.6,4.54,0.14,0.0
H512_phihigh_rholow_s14,chronos-2:autogluon/chronos-2,0.19095136633140167,0.28284133432664316,1.0,1024,128,5.9,3.85,0.2,0.0
H512_phihigh_rholow_s15,chronos-2:autogluon/chronos-2,0.18720910030108595,0.27860773225478985,1.0,1024,128,4.8,3.82,0.17,0.0
H512_phihigh_rhomid_s00,chronos-2:autogluon/chronos-2,0.22006918501258052,0.3272412415093239,1.0,1024,128,4.9,3.81,0.17,0.0
H512_phihigh_rhomid_s01,chronos-2:autogluon/chronos-2,0.22456955692705755,0.331158955781614,0.998046875,1024,128,5.7,3.84,0.16,0.0
H512_phihigh_rhomid_s02,chronos-2:autogluon/chronos-2,0.2296055847003921,0.34446612740354665,0.9990234375,1024,128,5.9,3.84,0.2,0.0
H512_phihigh_rhomid_s03,chronos-2:autogluon/chronos-2,0.22007458749825298,0.32914951402208953,0.9970703125,1024,128,5.7,4.59,0.15,0.0
H512_phihigh_rhomid_s04,chronos-2:autogluon/chronos-2,0.2183168273922368,0.32586669696261467,0.9990234375,1024,128,5.9,3.88,0.14,0.0
H512_phihigh_rhomid_s05,chronos-2:autogluon/chronos-2,0.22509472443686024,0.3371316057451975,0.9990234375,1024,128,6.4,3.81,0.17,0.0
H512_phihigh_rhomid_s06,chronos-2:autogluon/chronos-2,0.2210491683300049,0.32705033639696,0.998046875,1024,128,6.4,3.84,0.12,0.0
H512_phihigh_rhomid_s07,chronos-2:autogluon/chronos-2,0.22163332977058475,0.32838776322292956,1.0,1024,128,6.3,3.85,0.18,0.0
H512_phihigh_rhomid_s08,chronos-2:autogluon/chronos-2,0.22221898094263937,0.32982756266002755,0.998046875,1024,128,5.8,3.84,0.13,0.0
H512_phihigh_rhomid_s09,chronos-2:autogluon/chronos-2,0.2296423975162114,0.33853326042078885,1.0,1024,128,6.6,3.88,0.17,0.0
H512_phihigh_rhomid_s10,chronos-2:autogluon/chronos-2,0.21884666971890462,0.32550175642793444,0.9990234375,1024,128,5.9,3.92,0.13,0.0
H512_phihigh_rhomid_s11,chronos-2:autogluon/chronos-2,0.22089385602496941,0.3300422471452006,0.9970703125,1024,128,5.7,3.84,0.12,0.0
H512_phihigh_rhomid_s12,chronos-2:autogluon/chronos-2,0.22448356763146404,0.3313101018975517,1.0,1024,128,4.7,3.77,0.17,0.0
H512_phihigh_rhomid_s13,chronos-2:autogluon/chronos-2,0.22201172383840018,0.32925359758549355,1.0,1024,128,4.8,3.84,0.14,0.0
H512_phihigh_rhomid_s14,chronos-2:autogluon/chronos-2,0.2213844797552772,0.3293604914928113,0.9990234375,1024,128,6.3,3.83,0.18,0.0
H512_phihigh_rhomid_s15,chronos-2:autogluon/chronos-2,0.21845187692208387,0.3250196850217344,1.0,1024,128,6.4,3.89,0.22,0.0
H512_philow_rhohigh_s00,chronos-2:autogluon/chronos-2,0.2738621972743201,0.36599461399428074,1.0,1024,128,5.9,3.82,0.11,0.0
H512_philow_rhohigh_s01,chronos-2:autogluon/chronos-2,0.2762415846148609,0.3673361962420476,1.0,1024,128,4.7,3.84,0.13,0.0
H512_philow_rhohigh_s02,chronos-2:autogluon/chronos-2,0.276469456083826,0.37201739870258954,1.0,1024,128,5.6,3.78,0.2,0.0
H512_philow_rhohigh_s03,chronos-2:autogluon/chronos-2,0.27538754375307445,0.3684664821791433,1.0,1024,128,4.7,3.84,0.11,0.0
H512_philow_rhohigh_s04,chronos-2:autogluon/chronos-2,0.27450925124622455,0.3663520112122769,1.0,1024,128,5.7,3.85,0.11,0.0
H512_philow_rhohigh_s05,chronos-2:autogluon/chronos-2,0.2748498368388999,0.36869879659642696,1.0,1024,128,6.6,3.9,0.15,0.0
H512_philow_rhohigh_s06,chronos-2:autogluon/chronos-2,0.27599211072291074,0.3663536950889831,1.0,1024,128,5.7,3.8,0.09,0.0
H512_philow_rhohigh_s07,chronos-2:autogluon/chronos-2,0.27503725636860066,0.36476957645667896,1.0,1024,128,5.7,3.88,0.11,0.0
H512_philow_rhohigh_s08,chronos-2:autogluon/chronos-2,0.27551908066796665,0.3665146588200366,1.0,1024,128,5.8,3.85,0.15,0.0
H512_philow_rhohigh_s09,chronos-2:autogluon/chronos-2,0.2792472364825639,0.3708848257284187,1.0,1024,128,6.4,3.85,0.16,0.0
H512_philow_rhohigh_s10,chronos-2:autogluon/chronos-2,0.2776572484136166,0.3688283255406148,1.0,1024,128,7.1,4.57,0.15,0.0
H512_philow_rhohigh_s11,chronos-2:autogluon/chronos-2,0.27459411410353607,0.3672581343810977,1.0,1024,128,6.3,3.89,0.1,0.0
H512_philow_rhohigh_s12,chronos-2:autogluon/chronos-2,0.27742970595927446,0.3689907337368591,1.0,1024,128,5.7,3.81,0.13,0.0
H512_philow_rhohigh_s13,chronos-2:autogluon/chronos-2,0.27632968469337504,0.368875730274251,1.0,1024,128,5.7,3.77,0.11,0.0
H512_philow_rhohigh_s14,chronos-2:autogluon/chronos-2,0.27521559557985475,0.3667392767882677,1.0,1024,128,6.4,3.9,0.12,0.0
H512_philow_rhohigh_s15,chronos-2:autogluon/chronos-2,0.27435388327753013,0.36694438897567144,1.0,1024,128,6.8,3.87,0.88,0.0
H512_philow_rholow_s00,chronos-2:autogluon/chronos-2,0.2738621972743201,0.36599461399428074,1.0,1024,128,5.8,3.85,0.1,0.0
H512_philow_rholow_s01,chronos-2:autogluon/chronos-2,0.2762415846148609,0.3673361962420476,1.0,1024,128,4.7,3.81,0.1,0.0
H512_philow_rholow_s02,chronos-2:autogluon/chronos-2,0.276469456083826,0.37201739870258954,1.0,1024,128,5.7,3.79,0.11,0.0
H512_philow_rholow_s03,chronos-2:autogluon/chronos-2,0.27538754375307445,0.3684664821791433,1.0,1024,128,5.7,3.78,0.09,0.0
H512_philow_rholow_s04,chronos-2:autogluon/chronos-2,0.27450925124622455,0.3663520112122769,1.0,1024,128,5.7,3.86,0.09,0.0
H512_philow_rholow_s05,chronos-2:autogluon/chronos-2,0.2748498368388999,0.36869879659642696,1.0,1024,128,6.7,4.75,0.1,0.0
H512_philow_rholow_s06,chronos-2:autogluon/chronos-2,0.27599211072291074,0.3663536950889831,1.0,1024,128,5.9,3.86,0.1,0.0
H512_philow_rholow_s07,chronos-2:autogluon/chronos-2,0.27503725636860066,0.36476957645667896,1.0,1024,128,5.7,3.82,0.09,0.0
H512_philow_rholow_s08,chronos-2:autogluon/chronos-2,0.27551908066796665,0.3665146588200366,1.0,1024,128,5.7,3.75,0.09,0.0
H512_philow_rholow_s09,chronos-2:autogluon/chronos-2,0.2792472364825639,0.3708848257284187,1.0,1024,128,5.6,3.82,0.1,0.0
H512_philow_rholow_s10,chronos-2:autogluon/chronos-2,0.2776572484136166,0.3688283255406148,1.0,1024,128,6.4,3.83,0.12,0.0
H512_philow_rholow_s11,chronos-2:autogluon/chronos-2,0.27459411410353607,0.3672581343810977,1.0,1024,128,6.8,4.72,0.11,0.0
H512_philow_rholow_s12,chronos-2:autogluon/chronos-2,0.27742970595927446,0.3689907337368591,1.0,1024,128,5.8,3.84,0.09,0.0
H512_philow_rholow_s13,chronos-2:autogluon/chronos-2,0.27632968469337504,0.368875730274251,1.0,1024,128,6.2,3.74,0.1,0.0
H512_philow_rholow_s14,chronos-2:autogluon/chronos-2,0.27521559557985475,0.3667392767882677,1.0,1024,128,6.2,3.82,0.11,0.0
H512_philow_rholow_s15,chronos-2:autogluon/chronos-2,0.27435388327753013,0.36694438897567144,1.0,1024,128,6.0,3.84,0.09,0.0
H512_philow_rhomid_s00,chronos-2:autogluon/chronos-2,0.2738621972743201,0.36599461399428074,1.0,1024,128,6.7,4.65,0.1,0.0
H512_philow_rhomid_s01,chronos-2:autogluon/chronos-2,0.2762415846148609,0.3673361962420476,1.0,1024,128,5.8,3.85,0.09,0.0
H512_philow_rhomid_s02,chronos-2:autogluon/chronos-2,0.276469456083826,0.37201739870258954,1.0,1024,128,5.9,3.83,0.1,0.0
H512_philow_rhomid_s03,chronos-2:autogluon/chronos-2,0.27538754375307445,0.3684664821791433,1.0,1024,128,5.8,3.84,0.09,0.0
H512_philow_rhomid_s04,chronos-2:autogluon/chronos-2,0.27450925124622455,0.3663520112122769,1.0,1024,128,5.8,3.85,0.1,0.0
H512_philow_rhomid_s05,chronos-2:autogluon/chronos-2,0.2748498368388999,0.36869879659642696,1.0,1024,128,4.9,3.84,0.09,0.0
H512_philow_rhomid_s06,chronos-2:autogluon/chronos-2,0.27599211072291074,0.3663536950889831,1.0,1024,128,5.7,4.47,0.1,0.0
H512_philow_rhomid_s07,chronos-2:autogluon/chronos-2,0.27503725636860066,0.36476957645667896,1.0,1024,128,5.8,3.85,0.1,0.0
H512_philow_rhomid_s08,chronos-2:autogluon/chronos-2,0.27551908066796665,0.3665146588200366,1.0,1024,128,5.8,3.83,0.11,0.0
H512_philow_rhomid_s09,chronos-2:autogluon/chronos-2,0.2792472364825639,0.3708848257284187,1.0,1024,128,5.8,3.85,0.1,0.0
H512_philow_rhomid_s10,chronos-2:autogluon/chronos-2,0.2776572484136166,0.3688283255406148,1.0,1024,128,5.8,3.84,0.1,0.0
H512_philow_rhomid_s11,chronos-2:autogluon/chronos-2,0.27459411410353607,0.3672581343810977,1.0,1024,128,5.9,3.83,0.13,0.0
H512_philow_rhomid_s12,chronos-2:autogluon/chronos-2,0.27742970595927446,0.3689907337368591,1.0,1024,128,5.5,4.55,0.09,0.0
H512_philow_rhomid_s13,chronos-2:autogluon/chronos-2,0.27632968469337504,0.368875730274251,1.0,1024,128,5.8,3.84,0.1,0.0
H512_philow_rhomid_s14,chronos-2:autogluon/chronos-2,0.27521559557985475,0.3667392767882677,1.0,1024,128,5.7,3.83,0.09,0.0
H512_philow_rhomid_s15,chronos-2:autogluon/chronos-2,0.27435388327753013,0.36694438897567144,1.0,1024,128,6.2,3.83,0.1,0.0
H512_phimid_rhohigh_s00,chronos-2:autogluon/chronos-2,0.24228228950405256,0.34471327098190035,1.0,1024,128,5.6,3.85,0.09,0.0
H512_phimid_rhohigh_s01,chronos-2:autogluon/chronos-2,0.249461137654871,0.3519529388306484,1.0,1024,128,7.1,4.56,0.1,0.0
H512_phimid_rhohigh_s02,chronos-2:autogluon/chronos-2,0.2536046356251703,0.36228212884755273,0.9990234375,1024,128,5.6,3.83,0.09,0.0
H512_phimid_rhohigh_s03,chronos-2:autogluon/chronos-2,0.24834653751866295,0.35274286619190925,0.9990234375,1024,128,5.8,3.83,0.1,0.0
H512_phimid_rhohigh_s04,chronos-2:autogluon/chronos-2,0.24339878586855646,0.3427829218418261,1.0,1024,128,5.8,3.84,0.09,0.0
H512_phimid_rhohigh_s05,chronos-2:autogluon/chronos-2,0.24959049554999543,0.3541614822536172,1.0,1024,128,6.2,3.83,0.1,0.0
H512_phimid_rhohigh_s06,chronos-2:autogluon/chronos-2,0.24710189056857593,0.34847216512879603,1.0,1024,128,6.3,3.84,0.09,0.0
H512_phimid_rhohigh_s07,chronos-2:autogluon/chronos-2,0.25131269500291553,0.35288749059478947,1.0,1024,128,6.9,3.83,0.1,0.0
H512_phimid_rhohigh_s08,chronos-2:autogluon/chronos-2,0.2498082159652055,0.3528609220816663,1.0,1024,128,5.8,3.83,0.1,0.0
H512_phimid_rhohigh_s09,chronos-2:autogluon/chronos-2,0.25216941513233315,0.3557643228648797,1.0,1024,128,5.2,3.85,0.09,0.0
H512_phimid_rhohigh_s10,chronos-2:autogluon/chronos-2,0.24589980284259663,0.34704527827026255,1.0,1024,128,5.6,3.97,0.12,0.0
H512_phimid_rhohigh_s11,chronos-2:autogluon/chronos-2,0.2416084898661755,0.3422681378549187,1.0,1024,128,4.9,3.84,0.09,0.0
H512_phimid_rhohigh_s12,chronos-2:autogluon/chronos-2,0.2491496859439664,0.3515176587559845,1.0,1024,128,6.4,3.84,0.1,0.0
H512_phimid_rhohigh_s13,chronos-2:autogluon/chronos-2,0.24393564941426987,0.34586556755807313,1.0,1024,128,6.7,3.83,0.09,0.0
H512_phimid_rhohigh_s14,chronos-2:autogluon/chronos-2,0.24744381928198408,0.3481440369567982,1.0,1024,128,5.5,3.84,0.1,0.0
H512_phimid_rhohigh_s15,chronos-2:autogluon/chronos-2,0.24704259156702785,0.34918804713489593,1.0,1024,128,5.8,3.85,0.1,0.0
H512_phimid_rholow_s00,chronos-2:autogluon/chronos-2,0.23470446030818093,0.3330945744414773,1.0,1024,128,5.8,3.84,0.1,0.0
H512_phimid_rholow_s01,chronos-2:autogluon/chronos-2,0.23580217027567185,0.33259978421724584,1.0,1024,128,5.0,3.86,0.1,0.0
H512_phimid_rholow_s02,chronos-2:autogluon/chronos-2,0.23866830348582502,0.34128552672887075,1.0,1024,128,6.8,4.56,0.15,0.0
H512_phimid_rholow_s03,chronos-2:autogluon/chronos-2,0.23717371323274783,0.33648404956914435,1.0,1024,128,5.5,3.83,0.1,0.0
H512_phimid_rholow_s04,chronos-2:autogluon/chronos-2,0.23399121295285846,0.3319987896741101,1.0,1024,128,6.1,3.84,0.11,0.0
H512_phimid_rholow_s05,chronos-2:autogluon/chronos-2,0.23611828159162973,0.3355029094507388,1.0,1024,128,6.1,3.84,0.1,0.0
H512_phimid_rholow_s06,chronos-2:autogluon/chronos-2,0.23666553630615259,0.3336835971591319,1.0,1024,128,6.2,3.85,0.09,0.0
H512_phimid_rholow_s07,chronos-2:autogluon/chronos-2,0.23448058308336922,0.3305667198125789,1.0,1024,128,6.2,3.86,0.11,0.0
H512_phimid_rholow_s08,chronos-2:autogluon/chronos-2,0.2355431585995593,0.3322132463180882,1.0,1024,128,6.7,3.91,0.11,0.0
H512_phimid_rholow_s09,chronos-2:autogluon/chronos-2,0.23998331030182296,0.3381259824746612,1.0,1024,128,4.5,3.78,0.13,0.0
H512_phimid_rholow_s10,chronos-2:autogluon/chronos-2,0.23847710955426665,0.3363125843233645,1.0,1024,128,6.3,3.77,0.14,0.0
H512_phimid_rholow_s11,chronos-2:autogluon/chronos-2,0.23670770999895224,0.3360142583219305,1.0,1024,128,5.8,3.78,0.11,0.0
H512_phimid_rholow_s12,chronos-2:autogluon/chronos-2,0.23979046176653143,0.33795997251878857,1.0,1024,128,5.7,3.77,0.09,0.0
H512_phimid_rholow_s13,chronos-2:autogluon/chronos-2,0.2383598305861123,0.33678115421011745,1.0,1024,128,5.2,3.79,0.13,0.0
H512_phimid_rholow_s14,chronos-2:autogluon/chronos-2,0.23789645076078114,0.3360314633261572,1.0,1024,128,6.1,3.79,0.12,0.0
H512_phimid_rholow_s15,chronos-2:autogluon/chronos-2,0.23607637968855333,0.33488548657099504,1.0,1024,128,5.5,3.78,0.09,0.0
H512_phimid_rhomid_s00,chronos-2:autogluon/chronos-2,0.2512761661500964,0.35724182671215304,1.0,1024,128,5.6,3.78,0.09,0.0
H512_phimid_rhomid_s01,chronos-2:autogluon/chronos-2,0.25416996254706026,0.35826987306011004,1.0,1024,128,5.1,3.84,0.1,0.0
H512_phimid_rhomid_s02,chronos-2:autogluon/chronos-2,0.25491992525500523,0.3648390621705577,1.0,1024,128,5.8,3.79,0.09,0.0
H512_phimid_rhomid_s03,chronos-2:autogluon/chronos-2,0.24973104120859801,0.35483674064357384,1.0,1024,128,6.5,4.5,0.09,0.0
H512_phimid_rhomid_s04,chronos-2:autogluon/chronos-2,0.2541716722796383,0.3606622774800326,1.0,1024,128,5.4,3.76,0.09,0.0
H512_phimid_rhomid_s05,chronos-2:autogluon/chronos-2,0.24799020059655538,0.3528099978462811,1.0,1024,128,5.9,3.77,0.09,0.0
H512_phimid_rhomid_s06,chronos-2:autogluon/chronos-2,0.25187997408022056,0.3544054586042922,1.0,1024,128,5.8,3.79,0.1,0.0
H512_phimid_rhomid_s07,chronos-2:autogluon/chronos-2,0.2522182730068445,0.3552696824962164,1.0,1024,128,5.6,3.8,0.09,0.0
H512_phimid_rhomid_s08,chronos-2:autogluon/chronos-2,0.2534695338645506,0.35817993612828936,1.0,1024,128,6.2,3.77,0.09,0.0
H512_phimid_rhomid_s09,chronos-2:autogluon/chronos-2,0.255720430411634,0.3601984102165219,1.0,1024,128,6.6,4.53,0.09,0.0
H512_phimid_rhomid_s10,chronos-2:autogluon/chronos-2,0.250381228222267,0.35309826904053215,1.0,1024,128,4.6,3.82,0.09,0.0
H512_phimid_rhomid_s11,chronos-2:autogluon/chronos-2,0.2510308413941289,0.35742310234593366,1.0,1024,128,6.0,3.77,0.12,0.0
H512_phimid_rhomid_s12,chronos-2:autogluon/chronos-2,0.25252554129574545,0.356582428103435,1.0,1024,128,5.9,3.78,0.1,0.0
H512_phimid_rhomid_s13,chronos-2:autogluon/chronos-2,0.25147522408342626,0.3557597632504562,1.0,1024,128,5.7,3.77,0.1,0.0
H512_phimid_rhomid_s14,chronos-2:autogluon/chronos-2,0.24910754584068692,0.35167033036620243,1.0,1024,128,4.7,3.78,0.09,0.0
H512_phimid_rhomid_s15,chronos-2:autogluon/chronos-2,0.2533118224536639,0.3598388244456176,1.0,1024,128,6.3,4.53,0.1,0.0
