dataset,model,WQL,MASE,win_rate,n_valid_mase,n_series,elapsed_s,forecast_s,metric_s,vis_s
philow_shnone_gpfull_s05_c512h16,chronos-2:autogluon/chronos-2,0.7025761724832305,0.6476219455253758,0.9970703125,1024,256,0.8,0.75,0.01,0.0
philow_shnone_gpfull_s05_c512h256,chronos-2:autogluon/chronos-2,0.7504308588768895,0.7155885341539784,0.96484375,1024,256,1.4,1.33,0.04,0.0
philow_shnone_gpfull_s05_c512h64,chronos-2:autogluon/chronos-2,0.7041477747536112,0.6617206654992449,0.9970703125,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gpfull_s06_c512h1024,chronos-2:autogluon/chronos-2,0.7964758549329337,0.7559564114487325,0.9599609375,1024,256,2.5,2.27,0.15,0.0
philow_shnone_gpfull_s06_c512h16,chronos-2:autogluon/chronos-2,0.6894490509567763,0.6395000746885169,0.986328125,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gpfull_s06_c512h256,chronos-2:autogluon/chronos-2,0.7403268723721168,0.704041147233121,0.9755859375,1024,256,1.2,1.12,0.04,0.0
philow_shnone_gpfull_s06_c512h64,chronos-2:autogluon/chronos-2,0.6966531906723418,0.6564196851614503,0.9931640625,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gpfull_s07_c512h1024,chronos-2:autogluon/chronos-2,0.7999500797192884,0.7629952327704062,0.9462890625,1024,256,2.6,2.42,0.15,0.0
philow_shnone_gpfull_s07_c512h16,chronos-2:autogluon/chronos-2,0.6928378952532801,0.651160011066519,0.984375,1024,256,0.8,0.75,0.01,0.0
philow_shnone_gpfull_s07_c512h256,chronos-2:autogluon/chronos-2,0.7431417752923087,0.7140891717597948,0.9609375,1024,256,1.2,1.16,0.04,0.0
philow_shnone_gpfull_s07_c512h64,chronos-2:autogluon/chronos-2,0.7016924389398351,0.6660987556821119,0.994140625,1024,256,0.9,0.84,0.01,0.0
philow_shnone_gphalf_s00_c512h1024,chronos-2:autogluon/chronos-2,0.8126373352081464,0.7702539832309625,0.94140625,1024,256,2.5,2.3,0.15,0.0
philow_shnone_gphalf_s00_c512h16,chronos-2:autogluon/chronos-2,0.6909613752176745,0.6457455223434616,0.9892578125,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gphalf_s00_c512h256,chronos-2:autogluon/chronos-2,0.7482420361773576,0.7119012016539044,0.9619140625,1024,256,1.3,1.27,0.04,0.0
philow_shnone_gphalf_s00_c512h64,chronos-2:autogluon/chronos-2,0.6941267351409002,0.657041822134392,0.9912109375,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gphalf_s01_c512h1024,chronos-2:autogluon/chronos-2,0.8203445869630032,0.7819362231042579,0.92578125,1024,256,2.5,2.34,0.15,0.0
philow_shnone_gphalf_s01_c512h16,chronos-2:autogluon/chronos-2,0.6903118316141035,0.6408721268831523,0.98828125,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gphalf_s01_c512h256,chronos-2:autogluon/chronos-2,0.7558554918709826,0.7195019965403746,0.9609375,1024,256,1.2,1.16,0.04,0.0
philow_shnone_gphalf_s01_c512h64,chronos-2:autogluon/chronos-2,0.7028703349959617,0.660333678082476,0.990234375,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gphalf_s02_c512h1024,chronos-2:autogluon/chronos-2,0.8068032145401831,0.7674463779253695,0.9453125,1024,256,2.5,2.29,0.15,0.0
philow_shnone_gphalf_s02_c512h16,chronos-2:autogluon/chronos-2,0.6970326250048975,0.6385641948055016,0.9892578125,1024,256,0.8,0.75,0.01,0.0
philow_shnone_gphalf_s02_c512h256,chronos-2:autogluon/chronos-2,0.7490940186431805,0.7093745634754092,0.9658203125,1024,256,2.7,2.61,0.04,0.0
philow_shnone_gphalf_s02_c512h64,chronos-2:autogluon/chronos-2,0.7050364299925824,0.6571846162630537,0.998046875,1024,256,0.9,0.84,0.01,0.0
philow_shnone_gphalf_s03_c512h1024,chronos-2:autogluon/chronos-2,0.8230410266790978,0.7855295693800348,0.935546875,1024,256,2.6,2.38,0.15,0.0
philow_shnone_gphalf_s03_c512h16,chronos-2:autogluon/chronos-2,0.692497158812891,0.6486115221865179,0.9892578125,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gphalf_s03_c512h256,chronos-2:autogluon/chronos-2,0.7553222409060858,0.7212002885193076,0.9521484375,1024,256,1.2,1.13,0.04,0.0
philow_shnone_gphalf_s03_c512h64,chronos-2:autogluon/chronos-2,0.6991270100886016,0.6582416605443367,0.9970703125,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gphalf_s04_c512h1024,chronos-2:autogluon/chronos-2,0.8029253042383125,0.7665104886576719,0.9482421875,1024,256,2.5,2.26,0.15,0.0
philow_shnone_gphalf_s04_c512h16,chronos-2:autogluon/chronos-2,0.7015321918363955,0.649049599340334,0.986328125,1024,256,0.8,0.75,0.01,0.0
philow_shnone_gphalf_s04_c512h256,chronos-2:autogluon/chronos-2,0.7515243438393308,0.7166400664120035,0.955078125,1024,256,1.3,1.21,0.04,0.0
philow_shnone_gphalf_s04_c512h64,chronos-2:autogluon/chronos-2,0.7018728058961928,0.6634517977140544,0.9931640625,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gphalf_s05_c512h1024,chronos-2:autogluon/chronos-2,0.8081632913885176,0.7713104414148154,0.9453125,1024,256,2.5,2.31,0.15,0.0
philow_shnone_gphalf_s05_c512h16,chronos-2:autogluon/chronos-2,0.7046233060486266,0.649794813028919,0.9853515625,1024,256,0.8,0.75,0.01,0.0
philow_shnone_gphalf_s05_c512h256,chronos-2:autogluon/chronos-2,0.7575309520135667,0.7215796521261771,0.958984375,1024,256,1.2,1.13,0.04,0.0
philow_shnone_gphalf_s05_c512h64,chronos-2:autogluon/chronos-2,0.7041116647286909,0.6626125571402688,0.9912109375,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gphalf_s06_c512h1024,chronos-2:autogluon/chronos-2,0.8227633451949609,0.7893394253910158,0.927734375,1024,256,2.5,2.35,0.15,0.0
philow_shnone_gphalf_s06_c512h16,chronos-2:autogluon/chronos-2,0.6940109026932315,0.6512611722849748,0.990234375,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gphalf_s06_c512h256,chronos-2:autogluon/chronos-2,0.7587223626647494,0.7270173705008462,0.9599609375,1024,256,1.2,1.12,0.04,0.0
philow_shnone_gphalf_s06_c512h64,chronos-2:autogluon/chronos-2,0.706284910639551,0.6730293921889994,0.9931640625,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gphalf_s07_c512h1024,chronos-2:autogluon/chronos-2,0.8090508106669951,0.7712290485311666,0.939453125,1024,256,2.5,2.34,0.15,0.0
philow_shnone_gphalf_s07_c512h16,chronos-2:autogluon/chronos-2,0.6981078707697032,0.6511254986639472,0.98828125,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gphalf_s07_c512h256,chronos-2:autogluon/chronos-2,0.7496957330191828,0.71594488628633,0.97265625,1024,256,1.2,1.12,0.04,0.0
philow_shnone_gphalf_s07_c512h64,chronos-2:autogluon/chronos-2,0.6996077438917255,0.6615574224626188,0.990234375,1024,256,0.9,0.84,0.01,0.0
philow_shnone_gpno_s00_c512h1024,chronos-2:autogluon/chronos-2,0.8160432776589787,0.777583382680818,0.9365234375,1024,256,2.6,2.44,0.15,0.0
philow_shnone_gpno_s00_c512h16,chronos-2:autogluon/chronos-2,0.7010480575027807,0.6521899249777318,0.98828125,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gpno_s00_c512h256,chronos-2:autogluon/chronos-2,0.7524981258801242,0.7191436868362058,0.958984375,1024,256,2.7,2.6,0.04,0.0
philow_shnone_gpno_s00_c512h64,chronos-2:autogluon/chronos-2,0.703281121671118,0.667075207523482,0.9892578125,1024,256,0.9,0.84,0.01,0.0
philow_shnone_gpno_s01_c512h1024,chronos-2:autogluon/chronos-2,0.8163335626567089,0.7783058973523934,0.947265625,1024,256,2.5,2.29,0.15,0.0
philow_shnone_gpno_s01_c512h16,chronos-2:autogluon/chronos-2,0.7015684890171163,0.6380282939625159,0.9912109375,1024,256,0.8,0.75,0.01,0.0
philow_shnone_gpno_s01_c512h256,chronos-2:autogluon/chronos-2,0.7511614610022006,0.7147838060446903,0.9638671875,1024,256,1.2,1.12,0.04,0.0
philow_shnone_gpno_s01_c512h64,chronos-2:autogluon/chronos-2,0.7019772301220829,0.6610091686734528,0.9931640625,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gpno_s02_c512h1024,chronos-2:autogluon/chronos-2,0.8100070420578066,0.7726022720308543,0.9462890625,1024,256,2.4,2.26,0.15,0.0
philow_shnone_gpno_s02_c512h16,chronos-2:autogluon/chronos-2,0.6986259961057761,0.6476352896288546,0.984375,1024,256,0.8,0.75,0.01,0.0
philow_shnone_gpno_s02_c512h256,chronos-2:autogluon/chronos-2,0.7572605180962244,0.7230098925206019,0.9638671875,1024,256,1.2,1.11,0.04,0.0
philow_shnone_gpno_s02_c512h64,chronos-2:autogluon/chronos-2,0.7043820882254501,0.6651602751126318,0.9892578125,1024,256,0.9,0.82,0.01,0.0
philow_shnone_gpno_s03_c512h1024,chronos-2:autogluon/chronos-2,0.8063406104990235,0.7730664963416598,0.93359375,1024,256,2.5,2.28,0.15,0.0
philow_shnone_gpno_s03_c512h16,chronos-2:autogluon/chronos-2,0.6892494152489488,0.6482918933761629,0.982421875,1024,256,0.8,0.75,0.01,0.0
philow_shnone_gpno_s03_c512h256,chronos-2:autogluon/chronos-2,0.7558967669488529,0.7267906880605952,0.9541015625,1024,256,1.3,1.18,0.04,0.0
philow_shnone_gpno_s03_c512h64,chronos-2:autogluon/chronos-2,0.7007883006404858,0.6654707038459293,0.9931640625,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gpno_s04_c512h1024,chronos-2:autogluon/chronos-2,0.8108740510403444,0.7770273790331914,0.9326171875,1024,256,2.5,2.28,0.15,0.0
philow_shnone_gpno_s04_c512h16,chronos-2:autogluon/chronos-2,0.6982819288039775,0.6462409564445588,0.9892578125,1024,256,0.8,0.75,0.01,0.0
philow_shnone_gpno_s04_c512h256,chronos-2:autogluon/chronos-2,0.7598261678922229,0.7285533739958289,0.94921875,1024,256,1.3,1.22,0.04,0.0
philow_shnone_gpno_s04_c512h64,chronos-2:autogluon/chronos-2,0.7058696604615434,0.6699768154445809,0.9921875,1024,256,0.9,0.83,0.01,0.0
philow_shnone_gpno_s05_c512h1024,chronos-2:autogluon/chronos-2,0.8181484460298001,0.7860637004919628,0.9169921875,1024,256,2.5,2.28,0.16,0.0
philow_shnone_gpno_s05_c512h16,chronos-2:autogluon/chronos-2,0.6970922235933164,0.649460727320323,0.9912109375,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gpno_s05_c512h256,chronos-2:autogluon/chronos-2,0.7558010179939074,0.728478967101269,0.9462890625,1024,256,1.3,1.25,0.04,0.0
philow_shnone_gpno_s05_c512h64,chronos-2:autogluon/chronos-2,0.7045935706284583,0.6671093297025787,0.9873046875,1024,256,0.9,0.84,0.01,0.0
philow_shnone_gpno_s06_c512h1024,chronos-2:autogluon/chronos-2,0.8015352301947398,0.7660712207202515,0.951171875,1024,256,2.5,2.28,0.15,0.0
philow_shnone_gpno_s06_c512h16,chronos-2:autogluon/chronos-2,0.7023026397272576,0.6465700639470351,0.9873046875,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gpno_s06_c512h256,chronos-2:autogluon/chronos-2,0.7520310367066911,0.7193018203848665,0.966796875,1024,256,1.3,1.2,0.04,0.0
philow_shnone_gpno_s06_c512h64,chronos-2:autogluon/chronos-2,0.7015400445496538,0.6635700006034873,0.994140625,1024,256,2.2,2.19,0.02,0.0
philow_shnone_gpno_s07_c512h1024,chronos-2:autogluon/chronos-2,0.8107518736410284,0.7761187890933389,0.943359375,1024,256,2.5,2.29,0.15,0.0
philow_shnone_gpno_s07_c512h16,chronos-2:autogluon/chronos-2,0.6954453617916814,0.646728154522617,0.9873046875,1024,256,0.8,0.76,0.01,0.0
philow_shnone_gpno_s07_c512h256,chronos-2:autogluon/chronos-2,0.7588181740989688,0.7254990297624786,0.9609375,1024,256,1.2,1.13,0.04,0.0
philow_shnone_gpno_s07_c512h64,chronos-2:autogluon/chronos-2,0.7088421186396612,0.6676398238042793,0.9931640625,1024,256,0.9,0.83,0.01,0.0
phimid_shall_gpfull_s00_c512h1024,chronos-2:autogluon/chronos-2,0.8064379358242398,0.8229368070759302,0.787109375,1024,256,2.5,2.33,0.15,0.0
phimid_shall_gpfull_s00_c512h16,chronos-2:autogluon/chronos-2,0.5768942881089121,0.5328873112104147,0.9921875,1024,256,0.8,0.74,0.01,0.0
phimid_shall_gpfull_s00_c512h256,chronos-2:autogluon/chronos-2,0.7072862096873695,0.716741253307801,0.8759765625,1024,256,1.3,1.18,0.04,0.0
phimid_shall_gpfull_s00_c512h64,chronos-2:autogluon/chronos-2,0.5875556902757093,0.5740315366632052,0.9755859375,1024,256,0.9,0.82,0.01,0.0
phimid_shall_gpfull_s01_c512h1024,chronos-2:autogluon/chronos-2,0.8091970634923542,0.8267368507586795,0.7587890625,1024,256,2.5,2.27,0.15,0.0
phimid_shall_gpfull_s01_c512h16,chronos-2:autogluon/chronos-2,0.576242145477199,0.5239698793864759,0.99609375,1024,256,0.8,0.75,0.01,0.0
phimid_shall_gpfull_s01_c512h256,chronos-2:autogluon/chronos-2,0.7096787199534176,0.7209162379882299,0.861328125,1024,256,1.2,1.12,0.04,0.0
phimid_shall_gpfull_s01_c512h64,chronos-2:autogluon/chronos-2,0.5878306386420123,0.5698869461321969,0.9736328125,1024,256,0.9,0.82,0.01,0.0
phimid_shall_gpfull_s02_c512h1024,chronos-2:autogluon/chronos-2,0.812677438937891,0.8351352076076757,0.751953125,1024,256,2.5,2.32,0.15,0.0
phimid_shall_gpfull_s02_c512h16,chronos-2:autogluon/chronos-2,0.5792976314582348,0.5360340128769787,0.9921875,1024,256,0.8,0.75,0.01,0.0
phimid_shall_gpfull_s02_c512h256,chronos-2:autogluon/chronos-2,0.7111419504910128,0.7297738452382805,0.857421875,1024,256,1.2,1.12,0.04,0.0
phimid_shall_gpfull_s02_c512h64,chronos-2:autogluon/chronos-2,0.593912394214053,0.5730915981309679,0.978515625,1024,256,0.9,0.83,0.01,0.0
phimid_shall_gpfull_s03_c512h1024,chronos-2:autogluon/chronos-2,0.8154600632774367,0.8291448058989352,0.765625,1024,256,2.6,2.42,0.15,0.0
phimid_shall_gpfull_s03_c512h16,chronos-2:autogluon/chronos-2,0.5793809837201414,0.5267623084768099,0.9951171875,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gpfull_s03_c512h256,chronos-2:autogluon/chronos-2,0.7081566479138657,0.7165941464069293,0.8583984375,1024,256,1.2,1.12,0.04,0.0
phimid_shall_gpfull_s03_c512h64,chronos-2:autogluon/chronos-2,0.5899302042439974,0.567970214879467,0.9765625,1024,256,0.9,0.83,0.01,0.0
phimid_shall_gpfull_s04_c512h1024,chronos-2:autogluon/chronos-2,0.8195115880172887,0.8467165032859794,0.7412109375,1024,256,2.5,2.3,0.15,0.0
phimid_shall_gpfull_s04_c512h16,chronos-2:autogluon/chronos-2,0.5800984374251374,0.5337410171564143,0.9970703125,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gpfull_s04_c512h256,chronos-2:autogluon/chronos-2,0.7083177279696793,0.7272004112364974,0.8623046875,1024,256,1.7,1.61,0.05,0.0
phimid_shall_gpfull_s04_c512h64,chronos-2:autogluon/chronos-2,0.591354453375578,0.5743885725225608,0.9833984375,1024,256,2.3,2.26,0.01,0.0
phimid_shall_gpfull_s05_c512h1024,chronos-2:autogluon/chronos-2,0.8140792126196682,0.8351643129290205,0.76171875,1024,256,2.4,2.21,0.14,0.0
phimid_shall_gpfull_s05_c512h16,chronos-2:autogluon/chronos-2,0.5714774341552407,0.533863472259754,0.99609375,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gpfull_s05_c512h256,chronos-2:autogluon/chronos-2,0.7032508366287202,0.7249598435043901,0.859375,1024,256,1.4,1.29,0.04,0.0
phimid_shall_gpfull_s05_c512h64,chronos-2:autogluon/chronos-2,0.5871214173879181,0.5734872488113845,0.9736328125,1024,256,0.9,0.84,0.01,0.0
phimid_shall_gpfull_s06_c512h1024,chronos-2:autogluon/chronos-2,0.8025422817040762,0.8157832687261064,0.7919921875,1024,256,2.5,2.29,0.15,0.0
phimid_shall_gpfull_s06_c512h16,chronos-2:autogluon/chronos-2,0.5666866764053167,0.5248107634341193,0.9970703125,1024,256,0.8,0.72,0.01,0.0
phimid_shall_gpfull_s06_c512h256,chronos-2:autogluon/chronos-2,0.703376627602113,0.7095686729882401,0.8837890625,1024,256,1.2,1.14,0.04,0.0
phimid_shall_gpfull_s06_c512h64,chronos-2:autogluon/chronos-2,0.5855394902423969,0.5716289072132412,0.9794921875,1024,256,0.8,0.79,0.01,0.0
phimid_shall_gpfull_s07_c512h1024,chronos-2:autogluon/chronos-2,0.8210609368433677,0.8399808492628562,0.763671875,1024,256,2.5,2.28,0.15,0.0
phimid_shall_gpfull_s07_c512h16,chronos-2:autogluon/chronos-2,0.5724155340621355,0.5304698941725298,0.994140625,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gpfull_s07_c512h256,chronos-2:autogluon/chronos-2,0.7126521200136386,0.7310875143710098,0.8564453125,1024,256,1.4,1.29,0.04,0.0
phimid_shall_gpfull_s07_c512h64,chronos-2:autogluon/chronos-2,0.5938002828068915,0.5832878842194662,0.9716796875,1024,256,0.9,0.83,0.01,0.0
phimid_shall_gphalf_s00_c512h1024,chronos-2:autogluon/chronos-2,0.8022357253888224,0.8191174802229737,0.79296875,1024,256,2.5,2.29,0.15,0.0
phimid_shall_gphalf_s00_c512h16,chronos-2:autogluon/chronos-2,0.5666297020418274,0.5299072139852008,0.9970703125,1024,256,0.8,0.75,0.01,0.0
phimid_shall_gphalf_s00_c512h256,chronos-2:autogluon/chronos-2,0.69870403882459,0.7111394141239133,0.8720703125,1024,256,1.2,1.11,0.04,0.0
phimid_shall_gphalf_s00_c512h64,chronos-2:autogluon/chronos-2,0.5809995835170891,0.5756822520698817,0.9765625,1024,256,0.9,0.83,0.01,0.0
phimid_shall_gphalf_s01_c512h1024,chronos-2:autogluon/chronos-2,0.8185520513038842,0.8420798324079446,0.7666015625,1024,256,2.5,2.31,0.15,0.0
phimid_shall_gphalf_s01_c512h16,chronos-2:autogluon/chronos-2,0.5756909679957254,0.5371150247262721,0.9951171875,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gphalf_s01_c512h256,chronos-2:autogluon/chronos-2,0.7108427717700432,0.7290919741076405,0.8525390625,1024,256,1.2,1.13,0.04,0.0
phimid_shall_gphalf_s01_c512h64,chronos-2:autogluon/chronos-2,0.5898335935181453,0.5813542180377391,0.9765625,1024,256,0.9,0.83,0.01,0.0
phimid_shall_gphalf_s02_c512h1024,chronos-2:autogluon/chronos-2,0.8039409142259827,0.8208224732706848,0.7861328125,1024,256,2.5,2.28,0.15,0.0
phimid_shall_gphalf_s02_c512h16,chronos-2:autogluon/chronos-2,0.5713712786477028,0.5375585303563515,0.9951171875,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gphalf_s02_c512h256,chronos-2:autogluon/chronos-2,0.7074541592116971,0.7252890345646984,0.8671875,1024,256,1.3,1.19,0.04,0.0
phimid_shall_gphalf_s02_c512h64,chronos-2:autogluon/chronos-2,0.5876729530635121,0.5732505192170997,0.9765625,1024,256,2.3,2.29,0.01,0.0
phimid_shall_gphalf_s03_c512h1024,chronos-2:autogluon/chronos-2,0.8125912567099712,0.8310512634073489,0.775390625,1024,256,2.4,2.23,0.14,0.0
phimid_shall_gphalf_s03_c512h16,chronos-2:autogluon/chronos-2,0.568433793673091,0.5282046645983828,0.9951171875,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gphalf_s03_c512h256,chronos-2:autogluon/chronos-2,0.7172544525510891,0.7344780993950799,0.8466796875,1024,256,1.3,1.2,0.04,0.0
phimid_shall_gphalf_s03_c512h64,chronos-2:autogluon/chronos-2,0.5925996671910996,0.579556295636443,0.98046875,1024,256,0.9,0.83,0.01,0.0
phimid_shall_gphalf_s04_c512h1024,chronos-2:autogluon/chronos-2,0.8104545688414644,0.8304855901296501,0.7744140625,1024,256,2.5,2.27,0.15,0.0
phimid_shall_gphalf_s04_c512h16,chronos-2:autogluon/chronos-2,0.5637105742103883,0.5349302243595676,0.9921875,1024,256,0.8,0.73,0.01,0.0
phimid_shall_gphalf_s04_c512h256,chronos-2:autogluon/chronos-2,0.7102018032554535,0.7274606915175852,0.8525390625,1024,256,1.3,1.25,0.04,0.0
phimid_shall_gphalf_s04_c512h64,chronos-2:autogluon/chronos-2,0.5793171048441086,0.5747221354116743,0.9765625,1024,256,0.9,0.8,0.01,0.0
phimid_shall_gphalf_s05_c512h1024,chronos-2:autogluon/chronos-2,0.8028065488402416,0.8171591900436579,0.7861328125,1024,256,2.5,2.27,0.15,0.0
phimid_shall_gphalf_s05_c512h16,chronos-2:autogluon/chronos-2,0.565117818744191,0.5239201424664447,0.994140625,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gphalf_s05_c512h256,chronos-2:autogluon/chronos-2,0.7027713049354474,0.7148611202404831,0.8671875,1024,256,1.3,1.21,0.04,0.0
phimid_shall_gphalf_s05_c512h64,chronos-2:autogluon/chronos-2,0.582335781387656,0.5716687443673842,0.97265625,1024,256,0.9,0.83,0.01,0.0
phimid_shall_gphalf_s06_c512h1024,chronos-2:autogluon/chronos-2,0.8018795202588164,0.8216598341871213,0.759765625,1024,256,2.5,2.29,0.15,0.0
phimid_shall_gphalf_s06_c512h16,chronos-2:autogluon/chronos-2,0.5684142054231813,0.5268839291054849,0.99609375,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gphalf_s06_c512h256,chronos-2:autogluon/chronos-2,0.7077947709718889,0.7264749267676309,0.8603515625,1024,256,1.3,1.21,0.04,0.0
phimid_shall_gphalf_s06_c512h64,chronos-2:autogluon/chronos-2,0.5818334135392687,0.5746204166622662,0.974609375,1024,256,0.9,0.84,0.01,0.0
phimid_shall_gphalf_s07_c512h1024,chronos-2:autogluon/chronos-2,0.8051566440779284,0.8187160817104098,0.787109375,1024,256,2.5,2.28,0.15,0.0
phimid_shall_gphalf_s07_c512h16,chronos-2:autogluon/chronos-2,0.5744635592151706,0.522301472229834,0.998046875,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gphalf_s07_c512h256,chronos-2:autogluon/chronos-2,0.7135671255570893,0.7213582851735834,0.8603515625,1024,256,1.2,1.13,0.04,0.0
phimid_shall_gphalf_s07_c512h64,chronos-2:autogluon/chronos-2,0.5886233013653688,0.5734628034841929,0.9765625,1024,256,0.9,0.83,0.02,0.0
phimid_shall_gpno_s00_c512h1024,chronos-2:autogluon/chronos-2,0.8045566805621895,0.8399790271071417,0.7314453125,1024,256,2.6,2.43,0.15,0.0
phimid_shall_gpno_s00_c512h16,chronos-2:autogluon/chronos-2,0.5631968869307795,0.525534419079356,0.9970703125,1024,256,0.8,0.77,0.01,0.0
phimid_shall_gpno_s00_c512h256,chronos-2:autogluon/chronos-2,0.6854442248705441,0.7177292563852093,0.8388671875,1024,256,1.3,1.26,0.04,0.0
phimid_shall_gpno_s00_c512h64,chronos-2:autogluon/chronos-2,0.5712847518600441,0.5688707525451104,0.9794921875,1024,256,2.3,2.27,0.01,0.0
phimid_shall_gpno_s01_c512h1024,chronos-2:autogluon/chronos-2,0.8105468831220177,0.8391972072147627,0.732421875,1024,256,2.4,2.25,0.14,0.0
phimid_shall_gpno_s01_c512h16,chronos-2:autogluon/chronos-2,0.5635248639988578,0.5269872771483414,0.99609375,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gpno_s01_c512h256,chronos-2:autogluon/chronos-2,0.6974978714157639,0.7196278895851285,0.8447265625,1024,256,1.2,1.11,0.04,0.0
phimid_shall_gpno_s01_c512h64,chronos-2:autogluon/chronos-2,0.5762555433218838,0.5670951685672736,0.9736328125,1024,256,0.9,0.84,0.01,0.0
phimid_shall_gpno_s02_c512h1024,chronos-2:autogluon/chronos-2,0.807557649625537,0.8408313586274638,0.7275390625,1024,256,2.5,2.29,0.15,0.0
phimid_shall_gpno_s02_c512h16,chronos-2:autogluon/chronos-2,0.5633712289261731,0.5259077574894955,0.9970703125,1024,256,0.8,0.75,0.01,0.0
phimid_shall_gpno_s02_c512h256,chronos-2:autogluon/chronos-2,0.6824187887479307,0.7106168326822165,0.8564453125,1024,256,1.2,1.16,0.04,0.0
phimid_shall_gpno_s02_c512h64,chronos-2:autogluon/chronos-2,0.5746472777601508,0.5688220688308542,0.9765625,1024,256,0.9,0.82,0.01,0.0
phimid_shall_gpno_s03_c512h1024,chronos-2:autogluon/chronos-2,0.8065544502764301,0.8562994039980306,0.7197265625,1024,256,2.4,2.26,0.14,0.0
phimid_shall_gpno_s03_c512h16,chronos-2:autogluon/chronos-2,0.5610331786750515,0.5326750095133634,0.99609375,1024,256,0.8,0.73,0.01,0.0
phimid_shall_gpno_s03_c512h256,chronos-2:autogluon/chronos-2,0.6882976849275785,0.7298591812915195,0.837890625,1024,256,1.2,1.1,0.04,0.0
phimid_shall_gpno_s03_c512h64,chronos-2:autogluon/chronos-2,0.572602422525939,0.5755378713391668,0.9765625,1024,256,0.9,0.81,0.02,0.0
phimid_shall_gpno_s04_c512h1024,chronos-2:autogluon/chronos-2,0.8065890258092354,0.8405752221426289,0.740234375,1024,256,2.5,2.34,0.15,0.0
phimid_shall_gpno_s04_c512h16,chronos-2:autogluon/chronos-2,0.5719256625467012,0.5339067597135744,0.990234375,1024,256,0.8,0.73,0.01,0.0
phimid_shall_gpno_s04_c512h256,chronos-2:autogluon/chronos-2,0.6776930717480658,0.7032033489920344,0.8720703125,1024,256,1.4,1.32,0.04,0.0
phimid_shall_gpno_s04_c512h64,chronos-2:autogluon/chronos-2,0.5763304324388747,0.5692270689041107,0.9765625,1024,256,0.9,0.82,0.01,0.0
phimid_shall_gpno_s05_c512h1024,chronos-2:autogluon/chronos-2,0.8171595162913998,0.8633569544563428,0.720703125,1024,256,2.5,2.28,0.16,0.0
phimid_shall_gpno_s05_c512h16,chronos-2:autogluon/chronos-2,0.5671670249439368,0.5338757641167493,0.994140625,1024,256,0.8,0.76,0.01,0.0
phimid_shall_gpno_s05_c512h256,chronos-2:autogluon/chronos-2,0.6908680591120788,0.7236371120499451,0.8388671875,1024,256,1.2,1.12,0.04,0.0
phimid_shall_gpno_s05_c512h64,chronos-2:autogluon/chronos-2,0.5785349878464334,0.5777879858244181,0.9716796875,1024,256,0.9,0.83,0.01,0.0
phimid_shall_gpno_s06_c512h1024,chronos-2:autogluon/chronos-2,0.802021940974984,0.8415461813339646,0.73828125,1024,256,2.5,2.32,0.15,0.0
phimid_shall_gpno_s06_c512h16,chronos-2:autogluon/chronos-2,0.5726628609068526,0.5337622882127773,0.990234375,1024,256,0.8,0.79,0.01,0.0
phimid_shall_gpno_s06_c512h256,chronos-2:autogluon/chronos-2,0.6889962998525545,0.7238293833639835,0.8447265625,1024,256,1.3,1.17,0.05,0.0
phimid_shall_gpno_s06_c512h64,chronos-2:autogluon/chronos-2,0.5767945472395424,0.5712722349051598,0.9765625,1024,256,2.4,2.31,0.01,0.0
phimid_shall_gpno_s07_c512h1024,chronos-2:autogluon/chronos-2,0.8218815838239881,0.8606771508536666,0.720703125,1024,256,2.4,2.26,0.14,0.0
phimid_shall_gpno_s07_c512h16,chronos-2:autogluon/chronos-2,0.5525784087297273,0.5337951523547659,0.994140625,1024,256,0.8,0.75,0.01,0.0
